"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2019-06-11","96.7","-2.7833","5.2552","Jose Ramirez",608070,622491,"field_out","hit_into_play",,,,,3,"Jose Ramirez flies out to right fielder Yasiel Puig.  ","R","L","R","CLE","CIN","X",9,"fly_ball",0,1,2019,"-1.0186","1.0380","0.4212","2.8975","null","null","null",0,2,"Bot","175.72","87.16",,,571466,,"190611_233702","10.5635","-140.2380","-2.9541","-15.3040","29.7176","-18.4813","3.3100","1.5600","290","81.2","37","95.0900","2276","5.4030",565351,622491,571466,458015,518618,553993,578428,642165,669222,624577,"55.0966","0.024","0.021","0.00",1,0,0,3,12,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FC","2019-05-04","86.2","-3.3197","4.8409","Jose Ramirez",608070,502190,"field_out","hit_into_play",,,,,8,"Jose Ramirez flies out to right fielder Jay Bruce.  ","R","L","R","CLE","SEA","X",9,"fly_ball",2,2,2019,"0.1366","0.4779","0.0236","2.1113","null","null","null",0,6,"Bot","179.41","95.33",,,553882,,"190504_214903","7.5054","-125.3196","-1.2476","0.1177","21.3202","-27.3169","3.3300","1.5900","285","99.8","49","84.8540","2209","5.1140",565328,502190,553882,429665,543829,664238,542921,570267,571745,457803,"55.3856","0.024","0.032","0.00",1,0,0,3,44,"7","Cutter",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"FF","2019-04-20","89.1","-2.2624","5.1837","Jose Ramirez",608070,527054,"field_out","hit_into_play",,,,,13,"Jose Ramirez flies out to left fielder Ronald Acuna.  ","R","L","R","CLE","ATL","X",7,"fly_ball",3,1,2019,"-0.4563","1.1248","-0.9229","1.8767","null","null","null",2,4,"Bot","73.45","74.95",,,435263,,"190420_213939","4.2288","-129.6420","-4.4272","-5.9904","26.9611","-18.8786","3.2400","1.4900","318","91.6","40","88.8910","2418","6.1530",565323,527054,435263,518692,645277,518626,621020,660670,542255,459964,"54.3465","0.024","0.028","0.00",1,0,0,3,38,"5","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2019-04-27","97.9","-0.9724","6.1783","Jose Ramirez",608070,532077,"field_out","hit_into_play",,,,,11,"Jose Ramirez flies out to right fielder Josh Reddick.  ","R","L","R","HOU","CLE","X",9,"fly_ball",1,2,2019,"-0.7223","1.4626","-0.1406","3.7721","null",547379,"null",2,10,"Top","188.75","80.54",,,545358,,"190427_231426","3.8587","-142.4515","-4.2969","-10.5797","32.9801","-11.8034","3.4400","1.6300","317","94.0","43","97.2430","2509","5.9370",565617,532077,545358,493329,514888,649557,621043,488726,543807,502210,"54.5625","0.024","0.040","0.00",1,0,0,3,73,"4","4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard"
"CH","2019-06-02","82.8","-1.2040","6.5837","Jose Ramirez",608070,608337,"field_out","hit_into_play",,,,,4,"Jose Ramirez flies out to right fielder Charlie Tilson.  ","R","L","R","CWS","CLE","X",9,"fly_ball",1,0,2019,"-1.2084","0.8131","-0.6216","2.4086","null","null","null",2,4,"Top","183.20","100.10",,,543510,,"190602_190427","3.7663","-120.6396","-4.7835","-12.7395","20.9125","-23.3828","3.3800","1.5900","271","79.9","39","84.0690","1632","6.8100",567294,608337,543510,475174,570560,602922,641313,650391,544725,605508,"53.6894","0.021","0.023","0.00",1,0,0,3,24,"2","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FT","2019-04-11","92.1","-2.2660","6.3857","Jose Ramirez",608070,572403,"field_out","hit_into_play",,,,,8,"Jose Ramirez pops out to shortstop Jordy Mercer.  ","R","L","R","DET","CLE","X",6,"popup",0,1,2019,"-1.1584","0.6735","-0.2221","1.6519","null",547982,"null",0,7,"Top","92.74","144.32",,,606988,,"190411_190645","7.5804","-133.4530","-7.3482","-15.4089","35.9185","-22.7205","3.3400","1.5300","169","82.7","61","90.1290","2215","5.8980",565515,572403,606988,543308,543281,600869,474568,640460,592444,592348,"54.6019","0.018","0.023","0.00",1,0,0,3,52,"2","2-Seam Fastball",0,3,3,0,3,0,3,0,"Infield shift","Standard"
"FT","2019-06-19","91.2","-1.3267","5.1828","Jose Ramirez",608070,445926,"field_out","hit_into_play",,,,,9,"Jose Ramirez flies out to right fielder Shin-Soo Choo.  ","R","L","R","TEX","CLE","X",9,"fly_ball",0,2,2019,"-1.5192","0.5110","0.5538","2.1819","null","null","null",1,5,"Top","163.86","68.31",,,543148,,"190620_014657","7.8243","-132.4744","-2.6731","-19.1924","28.6202","-25.9583","3.3192","1.7878","322","93.0","43","90.1160","2027","5.7500",566801,445926,543148,523253,596059,452678,462101,641432,592261,425783,"54.7498","0.016","0.032","0.00",1,0,0,3,42,"3","2-Seam Fastball",3,7,7,3,7,3,7,3,"Standard","Standard"
"FF","2019-06-23","89.2","2.0673","5.8475","Jose Ramirez",608070,596057,"field_out","hit_into_play",,,,,5,"Jose Ramirez flies out to center fielder JaCoby Jones.  ","R","R","L","CLE","DET","X",8,"fly_ball",3,1,2019,"0.7817","1.2906","0.1035","2.3405","null","null","null",0,6,"Bot","130.71","93.82",,,435064,,"190623_183958","-6.3011","-129.6297","-5.1660","9.7966","24.9168","-17.2473","3.1800","1.4900","252","85.3","50","87.9980","2364","5.4280",565355,596057,435064,641525,493596,605612,592348,621514,592444,592206,"55.0715","0.013","0.015","0.00",1,0,0,3,45,"5","4-Seam Fastball",6,1,6,1,1,6,6,1,"Standard","Standard"
"FF","2019-05-20","89.9","-1.9825","5.7351","Jose Ramirez",608070,433589,"field_out","hit_into_play",,,,,4,"Jose Ramirez flies out to right fielder Stephen Piscotty.  ","R","L","R","CLE","OAK","X",9,"fly_ball",2,2,2019,"-0.4233","1.7325","-0.3912","2.6015","null",543401,"null",2,6,"Bot","179.41","112.60",,,572033,,"190521_000635","4.9103","-130.7599","-5.5032","-6.0706","31.4866","-11.0554","3.3010","1.5040","252","93.7","52","90.2720","2134","6.8660",565338,433589,572033,621566,595777,656305,543760,543257,657656,572039,"53.6334","0.013","0.019","0.00",1,0,0,3,49,"5","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2019-05-30","91.6","2.5017","5.7317","Jose Ramirez",608070,544365,"field_out","hit_into_play",,,,,12,"Jose Ramirez flies out to left fielder Eloy Jimenez.  ","R","R","L","CWS","CLE","X",7,"fly_ball",1,2,2019,"1.3232","1.1407","0.9225","3.3767","null","null","null",0,6,"Top","49.89","85.14",,,543510,,"190531_020443","-6.7752","-133.2393","-2.5155","17.0396","27.8101","-18.4021","3.2331","1.5854","323","85.6","33","91.2720","2300","6.0490",567291,544365,543510,547989,570560,660162,641313,650391,544725,605508,"54.4508","0.013","0.009","0.00",1,0,0,3,46,"4","4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Standard"
"FF","2019-04-12","92.4","-2.4697","5.4797","Jose Ramirez",608070,453178,"field_out","hit_into_play",,,,,5,"Jose Ramirez pops out to shortstop Adalberto Mondesi in foul territory.  ","R","L","R","KC","CLE","X",6,"popup",1,0,2019,"-0.6882","1.3773","0.1070","2.2961","null","null","null",2,9,"Top","75.78","167.97",,,455117,,"190413_032532","8.0656","-134.2965","-5.3151","-10.0143","27.3454","-14.5376","3.3400","1.5300","187","81.3","62","92.6710","2457","6.3820",565711,453178,455117,656811,593160,641531,609275,460086,572008,624585,"54.1175","0.013","0.011","0.00",1,0,0,3,80,"2","4-Seam Fastball",8,1,1,8,1,8,1,8,"Infield shift","Standard"
"CH","2019-04-17","85.3","-1.4558","6.4162","Jose Ramirez",608070,657024,"field_out","hit_into_play",,,,,8,"Jose Ramirez flies out to right fielder Jay Bruce.  ","R","L","R","SEA","CLE","X",9,"fly_ball",2,1,2019,"-0.5651","1.2747","0.1229","1.9900","null","null","null",1,1,"Top","187.84","110.12",,,553882,,"190417_224323","4.9043","-124.1148","-6.7904","-6.8704","23.4886","-17.6696","3.3200","1.5500","305","91.6","43","86.1800","1515","6.7350",566383,657024,553882,429665,664238,592387,542921,570267,605480,457803,"53.7641","0.013","0.016","0.00",1,0,0,3,2,"4","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"FF","2019-04-10","93.6","-2.5846","5.4907","Jose Ramirez",608070,641729,"field_out","hit_into_play",,,,,9,"Jose Ramirez pops out to shortstop Jordy Mercer.  ","R","L","R","DET","CLE","X",6,"popup",3,1,2019,"-1.3267","1.6803","0.2777","1.8281","null","null","null",0,8,"Top","122.66","114.17",,,543308,,"190410_194800","10.4917","-135.8189","-7.5353","-19.1042","30.4036","-9.4518","3.3059","1.6091","205","93.1","59","94.4450","2528","6.9870",565514,641729,543308,592348,543281,493596,474568,621514,640460,592206,"53.5122","0.013","0.011","0.00",1,0,0,3,62,"5","4-Seam Fastball",4,1,1,4,1,4,1,4,"Infield shift","Standard"
"SL","2019-04-14","80.8","-1.9386","6.0727","Jose Ramirez",608070,596001,"field_out","hit_into_play",,,,,5,"Jose Ramirez flies out to right fielder Jorge Soler.  ","R","L","R","KC","CLE","X",9,"fly_ball",1,1,2019,"1.6044","0.0022","0.1602","2.4564","null","null","null",0,1,"Top","210.81","88.91",,,595956,,"190414_181944","1.7193","-117.6560","-1.4774","14.1667","19.8027","-32.1465","3.4110","1.5650","326","85.8","33","79.7040","2467","5.2400",565713,596001,595956,656811,593160,641531,609275,460086,572008,624585,"55.2591","0.013","0.009","0.00",1,0,0,3,2,"3","Slider",0,1,1,0,1,0,1,0,"Infield shift","Strategic"
"FF","2019-04-11","93.0","-1.4786","5.6627","Jose Ramirez",608070,605513,"field_out","hit_into_play",,,,,3,"Jose Ramirez flies out to center fielder JaCoby Jones.  ","R","L","R","DET","CLE","X",8,"fly_ball",2,1,2019,"-0.4696","1.1575","0.3432","3.0447","null","null","null",0,3,"Top","123.46","68.59",,,606988,,"190411_175458","5.6764","-135.2835","-3.4346","-6.9764","29.8902","-17.5373","3.4300","1.5900","309","91.0","41","92.7110","2371","6.1650",565515,605513,606988,543308,543281,600869,474568,640460,592444,592348,"54.3344","0.010","0.023","0.00",1,0,0,3,18,"4","4-Seam Fastball",0,2,2,0,2,0,2,0,"Infield shift","Standard"
"FF","2019-05-13","96.2","-1.7194","6.0053","Jose Ramirez",608070,625643,"field_out","hit_into_play",,,,,5,"Jose Ramirez pops out to shortstop Tim Anderson.  ","R","L","R","CWS","CLE","X",6,"popup",2,0,2019,"-0.7923","1.1363","-0.1554","2.3290","null","null","null",1,4,"Top","101.74","122.16",,,456078,,"190514_010332","5.8557","-139.7959","-6.6101","-11.5452","32.1233","-16.2714","3.1966","1.5600","210","88.9","56","95.2660","2033","5.8670",567282,625643,456078,547989,570560,660162,641313,547170,605508,641477,"54.6326","0.010","0.006","0.00",1,0,0,3,27,"3","4-Seam Fastball",3,2,2,3,2,3,2,3,"Infield shift","Standard"
"FF","2019-05-17","89.6","-2.6119","6.0952","Jose Ramirez",608070,605164,"field_out","hit_into_play",,,,,2,"Jose Ramirez pops out to shortstop Richie Martin.  ","R","L","R","CLE","BAL","X",6,"popup",0,0,2019,"-0.3814","1.5962","0.1023","3.3227","null","null","null",1,6,"Bot","116.93","148.16",,,642851,,"190518_005730","7.4805","-130.2389","-4.1987","-5.8331","26.1848","-13.4256","3.2850","1.4870","144","75.6","63","89.4970","2399","6.1900",565335,605164,642851,448801,542340,547004,621006,596105,592859,641820,"54.3090","0.010","0.003","0.00",1,0,0,3,48,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"FF","2019-05-06","94.7","-1.8649","5.9959","Jose Ramirez",608070,573668,"field_out","hit_into_play",,,,,6,"Jose Ramirez flies out to center fielder Leury Garcia.  ","R","L","R","CLE","CWS","X",8,"fly_ball",0,1,2019,"-0.7736","1.1316","0.3014","2.4449",547379,"null",596019,2,9,"Bot","122.28","87.63",,,543510,,"190507_011112","7.3597","-137.7030","-6.1358","-11.3624","28.0359","-16.6973","3.3697","1.6463","266","90.8","51","94.8750","2298","6.2450",565330,573668,543510,547170,570560,660162,641313,605508,544725,641477,"54.2541","0.010","0.009","0.00",1,0,0,3,79,"2","4-Seam Fastball",1,9,1,9,9,1,1,9,"Infield shift","Standard"
"FC","2019-06-26","82.7","-2.5529","5.8730","Jose Ramirez",608070,596001,"field_out","hit_into_play",,,,,8,"Jose Ramirez flies out to right fielder Jorge Soler.  ","R","L","R","CLE","KC","X",9,"fly_ball",0,2,2019,"0.9499","0.1972","0.1191","1.3448","null","null",543401,2,3,"Bot","197.19","75.01",,,595956,,"190626_180336","4.2349","-120.2669","-4.1997","8.2608","20.4464","-29.8290","3.0900","1.3700","328","90.5","39","81.6560","2526","5.3430",565358,596001,595956,596144,670032,641531,600858,593160,571740,624585,"55.1565","0.010","0.009","0.00",1,0,0,3,24,"3","Cutter",2,0,2,0,0,2,2,0,"Strategic","Standard"
"FF","2019-04-16","93.2","-3.0419","5.8557","Jose Ramirez",608070,542888,"field_out","hit_into_play",,,,,1,"Jose Ramirez pops out to shortstop Tim Beckham.  ","R","L","R","SEA","CLE","X",6,"popup",2,2,2019,"-0.0519","1.5393","-0.5802","2.9791",641343,608700,"null",2,9,"Top","103.18","141.05",,,608596,,"190417_050903","6.4845","-135.5950","-5.0786","-2.0597","29.5445","-12.0651","3.4900","1.6400","181","89.3","63","93.8410","2422","6.6690",566382,542888,608596,457803,543829,592387,542921,570267,605480,571745,"53.8309","0.010","0.012","0.00",1,0,0,3,71,"5","4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard"
"FF","2019-05-21","95.3","-1.6840","6.0328","Jose Ramirez",608070,521230,"field_out","hit_into_play",,,,,2,"Jose Ramirez pops out to second baseman Jurickson Profar.  ","R","L","R","CLE","OAK","X",4,"popup",2,2,2019,"-0.6093","1.5216","-0.1122","3.3678","null","null","null",1,5,"Bot","124.47","141.73",,,572033,,"190522_001742","5.5418","-138.6963","-4.8088","-9.2025","32.7950","-11.5427","3.2850","1.4870","142","68.2","60","95.6040","2308","6.5860",565339,521230,572033,621566,595777,656305,543760,543257,657656,572039,"53.9130","0.010","0.003","0.00",1,0,0,3,48,"6","4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"FF","2019-05-09","91.8","2.2255","5.7770","Jose Ramirez",608070,544365,"field_out","hit_into_play",,,,,1,"Jose Ramirez pops out to second baseman Yolmer Sanchez.  ","R","R","L","CLE","CWS","X",4,"popup",1,1,2019,"0.7224","1.0865","-0.2954","2.9180","null","null","null",0,3,"Bot","120.48","129.87",,,543510,,"190509_175403","-7.8584","-133.4384","-3.6953","10.1336","26.8525","-18.7874","3.1724","1.4963","163","88.0","63","91.3910","2131","5.9570",565333,544365,543510,475174,570560,660162,641313,547170,544725,605508,"54.5421","0.010","0.012","0.00",1,0,0,3,22,"3","4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Strategic"
"FF","2019-06-07","94.5","-1.9306","5.6022","Jose Ramirez",608070,571735,"field_out","hit_into_play",,,,,8,"Jose Ramirez pops out to shortstop Didi Gregorius.  ","R","L","R","CLE","NYY","X",6,"popup",3,2,2019,"-0.4291","1.0064","0.2445","1.5449","null","null",467793,2,8,"Bot","102.20","127.84",,,596142,,"190608_012508","6.5887","-137.5235","-7.1720","-6.6751","25.1834","-18.2211","3.3901","1.6394","188","85.4","60","94.8730","2382","6.1150",565348,571735,596142,572228,518934,570482,544369,458731,543305,640449,"54.3841","0.010","0.014","0.00",1,0,0,3,61,"7","4-Seam Fastball",5,2,5,2,2,5,5,2,"Infield shift","Standard"
"CH","2019-06-25","87.5","-2.2221","5.2209","Jose Ramirez",608070,642098,"field_out","hit_into_play",,,,,8,"Jose Ramirez flies out to right fielder Jorge Soler.  ","R","L","R","CLE","KC","X",9,"fly_ball",3,2,2019,"-1.1770","0.9032","-0.1844","1.7470","null","null","null",0,4,"Bot","204.89","102.25",,,455117,,"190626_002841","7.4762","-127.4214","-4.2590","-14.5319","23.1081","-21.4560","3.4787","1.6411","294","87.3","43","88.9460","1949","6.8840",565357,642098,455117,446263,670032,641531,600858,460086,593160,624585,"53.6158","0.008","0.012","0.00",1,0,0,3,30,"8","Changeup",1,0,1,0,0,1,1,0,"Strategic","Standard"
"FF","2019-06-17","94.7","-3.4411","5.6075","Jose Ramirez",608070,458681,"field_out","hit_into_play",,,,,3,"Jose Ramirez flies out to center fielder Delino DeShields.  ","R","L","R","TEX","CLE","X",8,"fly_ball",0,0,2019,"-0.3688","1.1152","0.2826","3.0052","null","null",467793,1,4,"Top","111.93","74.36",,,425772,,"190618_010418","10.4712","-137.3977","-3.5210","-6.9987","31.1482","-17.6228","3.4070","1.5800","298","81.9","33","94.0450","2558","6.1210",566799,458681,425772,608597,596059,452678,462101,641432,592261,542454,"54.3790","0.008","0.004","0.00",1,0,0,3,25,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FT","2019-05-22","97.3","-1.3602","6.1879","Jose Ramirez",608070,593423,"field_out","hit_into_play",,,,,13,"Jose Ramirez flies out to left fielder Robbie Grossman.  ","R","L","R","CLE","OAK","X",7,"fly_ball",2,2,2019,"-1.3666","1.1377","-0.9078","2.1975",596019,467793,"null",2,1,"Bot","77.81","107.01",,,460026,,"190522_173737","4.1292","-141.2912","-7.5343","-18.5902","30.6996","-16.0658","3.4600","1.6000","260","90.0","52","95.5170","2363","5.2710",565340,593423,460026,621566,595777,656305,543760,543257,657656,640461,"55.2284","0.008","0.009","0.00",1,0,0,3,12,"5","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2019-06-22","95.8","-1.8377","5.5570","Jose Ramirez",608070,605513,"field_out","hit_into_play",,,,,13,"Jose Ramirez flies out to left fielder Christin Stewart.  ","R","L","R","CLE","DET","X",7,"fly_ball",1,2,2019,"-0.2749","1.1208","-0.9024","2.3122",640458,467793,543401,2,3,"Bot","56.57","94.47",,,543308,,"190622_211410","3.0928","-139.4582","-5.5392","-4.2450","28.8600","-16.5267","3.3938","1.6900","296","83.9","34","96.2260","2456","6.3340",565354,605513,543308,641525,500135,608475,592348,621514,592444,592206,"54.1658","0.008","0.004","0.00",1,0,0,3,25,"4","4-Seam Fastball",2,0,2,0,0,2,2,0,"Infield shift","Standard"
"FF","2019-05-01","91.7","2.0119","6.1193","Jose Ramirez",608070,592761,"field_out","hit_into_play",,,,,11,"Jose Ramirez pops out to shortstop Miguel Rojas.  ","R","R","L","MIA","CLE","X",6,"popup",3,1,2019,"1.1534","1.5318","-0.3112","3.7669","null","null",596019,2,6,"Top","98.55","134.38",,,595751,,"190502_004524","-8.0697","-132.9870","-3.1372","14.9242","29.6312","-14.3255","3.2500","1.5200","170","91.7","64","89.5200","2306","5.2220",567376,592761,595751,445988,516770,542932,500743,434158,594011,605119,"55.2771","0.008","0.012","0.00",1,0,0,3,44,"5","4-Seam Fastball",3,1,1,3,1,3,1,3,"Infield shift","Strategic"
"FF","2019-06-19","94.9","-1.9600","5.2312","Jose Ramirez",608070,571946,"field_out","hit_into_play",,,,,5,"Jose Ramirez flies out to left fielder Willie Calhoun.  ","R","L","R","TEX","CLE","X",7,"fly_ball",0,1,2019,"-1.1627","1.2572","0.1876","2.1702","null","null","null",0,8,"Top","58.08","94.80",,,543148,,"190620_024739","8.3022","-138.0353","-5.2091","-16.8763","31.1401","-14.9774","3.2098","1.5873","294","88.9","51","95.4430","2453","6.6570",566801,571946,543148,523253,596059,452678,462101,641432,592261,425783,"53.8423","0.008","0.012","0.00",1,0,0,3,64,"2","4-Seam Fastball",3,8,8,3,8,3,8,3,"Infield shift","Standard"
"SL","2019-06-16","86.3","-1.7298","5.5176","Jose Ramirez",608070,605513,"field_out","hit_into_play",,,,,8,"Jose Ramirez flies out to center fielder JaCoby Jones.  ","R","L","R","DET","CLE","X",8,"fly_ball",0,0,2019,"0.5928","0.0446","0.0076","2.0147","null",543401,"null",2,1,"Top","104.47","76.37",,,435064,,"190616_172002","2.9267","-125.6585","-2.2189","5.5931","24.0865","-31.5221","3.3100","1.5500","296","85.8","38","85.5640","2405","5.6580",565546,605513,435064,543308,605612,608475,493596,621514,592444,641525,"54.8415","0.008","0.009","0.00",1,0,0,3,5,"1","Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2019-06-05","92.3","-0.4351","6.3412","Jose Ramirez",608070,453284,"field_out","hit_into_play",,,,,8,"Jose Ramirez flies out to center fielder Byron Buxton.  ","R","L","R","CLE","MIN","X",8,"fly_ball",0,0,2019,"-0.3988","1.2046","0.2716","1.9290","null","null","null",0,7,"Bot","128.61","103.46",,,488771,,"190606_034057","2.7171","-134.3709","-8.2239","-5.4993","26.8719","-15.7290","3.1800","1.4600","249","96.1","56","93.7110","2052","6.9230",565346,453284,488771,543068,503556,593934,593871,592696,621439,596146,"53.5764","0.008","0.004","0.00",1,0,0,3,61,"1","4-Seam Fastball",7,7,7,7,7,7,7,7,"Infield shift","Standard"
"FF","2019-06-09","88.8","1.2833","5.6140","Jose Ramirez",608070,641482,"field_out","hit_into_play",,,,,8,"Jose Ramirez flies out to right fielder Cameron Maybin.  ","R","R","L","CLE","NYY","X",9,"fly_ball",1,1,2019,"0.2585","1.4725","0.2095","1.9817","null","null","null",0,5,"Bot","211.12","108.74",,,596142,,"190609_190207","-3.1182","-129.1593","-5.8194","3.4431","24.8293","-15.0882","3.2850","1.5561","292","85.9","34","88.0790","2208","5.6900",565350,641482,596142,572228,518934,570482,650402,458731,543305,457727,"54.8094","0.008","0.009","0.00",1,0,0,3,42,"3","4-Seam Fastball",0,5,0,5,5,0,0,5,"Standard","Standard"
"CU","2019-06-22","75.1","1.6116","6.0450","Jose Ramirez",608070,543278,"field_out","hit_into_play",,,,,13,"Jose Ramirez flies out to center fielder JaCoby Jones.  ","R","R","L","CLE","DET","X",8,"fly_ball",2,2,2019,"0.0470","-1.2419","-0.4631","1.4108","null","null","null",0,6,"Bot","113.68","87.18",,,543308,,"190622_215755","-4.3158","-109.1875","-0.2790","1.1441","19.6977","-42.0454","3.2381","1.6100","268","83.3","34","74.0450","1726","5.6060",565354,543278,543308,641525,500135,608475,592348,621514,592444,592206,"54.8931","0.008","0.009","0.00",1,0,0,3,46,"5","Curveball",2,0,2,0,0,2,2,0,"Standard","Standard"
"FF","2019-05-07","92.9","-1.4401","6.7111","Jose Ramirez",608070,608337,"field_out","hit_into_play",,,,,3,"Jose Ramirez flies out to right fielder Ryan Cordell in foul territory.   Jason Kipnis to 3rd.  ","R","L","R","CLE","CWS","X",9,"fly_ball",0,1,2019,"-0.4611","1.3943","0.2990","2.9444","null",543401,"null",0,4,"Bot","207.54","122.61",,,543510,,"190507_231512","5.4776","-135.1504","-6.9850","-6.7854","26.6395","-13.7342","3.3300","1.5600","263","85.0","45","93.4780","2179","6.4310",565331,608337,543510,547989,570560,660162,641313,547170,605508,641477,"54.0687","0.008","0.000","0.00",1,0,0,3,29,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"CH","2019-06-07","87.1","-1.8083","5.6672","Jose Ramirez",608070,593334,"field_out","hit_into_play",,,,,4,"Jose Ramirez flies out to right fielder Clint Frazier.  ","R","L","R","CLE","NYY","X",9,"fly_ball",3,2,2019,"-1.2700","1.1530","-0.7277","2.4072","null",467793,543401,1,4,"Bot","185.62","101.01",,,596142,,"190608_001912","5.1564","-126.6191","-3.9581","-14.6009","26.7137","-19.3046","3.3100","1.6720","271","82.1","41","86.6240","2508","6.1160",565348,593334,596142,572228,518934,570482,544369,458731,543305,640449,"54.3834","0.008","0.009","0.00",1,0,0,3,30,"6","Changeup",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"FF","2019-05-06","94.6","-2.7315","6.2336","Jose Ramirez",608070,467100,"field_out","hit_into_play",,,,,3,"Jose Ramirez flies out to right fielder Charlie Tilson.  ","R","L","R","CLE","CWS","X",9,"fly_ball",2,2,2019,"-1.0205","0.8982","0.3311","3.0757",571980,"null",543401,2,5,"Bot","175.52","81.25",,,543510,,"190506_234459","10.1203","-137.3700","-4.5186","-14.8103","26.9956","-20.2120","3.3800","1.6401","302","86.7","39","94.1620","2280","5.8970",565330,467100,543510,547989,570560,660162,641313,547170,544725,605508,"54.6029","0.005","0.003","0.00",1,0,0,3,42,"5","4-Seam Fastball",1,5,1,5,5,1,1,5,"Standard","Strategic"
"CH","2019-04-16","85.9","1.6646","5.8330","Jose Ramirez",608070,606273,"field_out","hit_into_play",,,,,9,"Jose Ramirez flies out to center fielder Mallex Smith.  ","R","R","L","SEA","CLE","X",8,"fly_ball",1,2,2019,"1.7514","0.5102","0.4576","2.0611","null",547982,"null",2,7,"Top","106.37","69.63",,,608596,,"190417_041836","-6.2082","-124.7136","-3.5639","19.0439","26.7853","-26.5202","3.3000","1.5600","310","87.4","35","84.3980","2255","5.5880",566382,606273,608596,457803,543829,592387,542921,570267,605480,571745,"54.9114","0.005","0.010","0.00",1,0,0,3,54,"4","Changeup",1,4,4,1,4,1,4,1,"Standard","Standard"
"SL","2019-06-20","84.7","-1.4382","5.5384","Jose Ramirez",608070,518875,"field_out","hit_into_play",,,,,9,"Jose Ramirez pops out to shortstop Elvis Andrus.  ","R","L","R","TEX","CLE","X",6,"popup",0,2,2019,"0.2362","0.5389","0.4330","1.4636","null","null","null",1,9,"Top","139.29","142.76",,,425772,,"190620_203849","3.8772","-123.1623","-4.1617","1.5467","25.8870","-26.1598","3.4599","1.5586","152","79.1","64","83.9490","2606","5.9670",566802,518875,425772,608597,596059,523253,462101,641432,592261,542454,"54.5321","0.005","0.000","0.00",1,0,0,3,64,"4","Slider",4,2,2,4,2,4,2,4,"Infield shift","Strategic"
"CH","2019-05-19","82.5","3.3850","6.0378","Jose Ramirez",608070,542947,"field_out","hit_into_play",,,,,14,"Jose Ramirez flies out to right fielder Trey Mancini.  ","R","R","L","CLE","BAL","X",9,"fly_ball",1,2,2019,"1.1699","0.4199","0.8436","1.5436","null","null","null",1,5,"Bot","184.32","87.87",,,642851,,"190519_184520","-7.9640","-119.9267","-4.5594","12.5850","19.9167","-27.5744","3.3200","1.5600","296","87.4","35","82.4390","1718","5.9920",565337,542947,642851,448801,593643,547004,542340,596105,592859,641820,"54.5080","0.005","0.010","0.00",1,0,0,3,41,"4","Changeup",5,0,5,0,0,5,5,0,"Standard","Standard"
